figure,panel,series,seed,x,value,detail
3,B,no_plasticity,711,48,-0.04901019452760617,seed mean across valid load-memory diagonal
3,B,no_plasticity,711,49,-0.06609275767749007,seed mean across valid load-memory diagonal
3,B,no_plasticity,711,50,-0.06276776529848575,seed mean across valid load-memory diagonal
3,B,no_plasticity,711,51,-0.06695239163107342,seed mean across valid load-memory diagonal
3,B,no_plasticity,711,52,-0.062336438335478306,seed mean across valid load-memory diagonal
3,B,no_plasticity,711,53,-0.059232140226023536,seed mean across valid load-memory diagonal
3,B,no_plasticity,711,54,-0.05137609442075094,seed mean across valid load-memory diagonal
3,B,no_plasticity,711,55,-0.03950205743312836,seed mean across valid load-memory diagonal
3,B,no_plasticity,711,56,-0.021659744903445244,seed mean across valid load-memory diagonal
3,B,no_plasticity,711,57,-0.09222738693157832,seed mean across valid load-memory diagonal
3,B,no_plasticity,711,58,-0.09325922280550003,seed mean across valid load-memory diagonal
3,B,no_plasticity,711,59,-0.10526703298091888,seed mean across valid load-memory diagonal
3,C,no_plasticity,711,60,0.0,threshold=0.77777778
3,B,no_plasticity,712,0,0.024631618879114588,seed mean across valid load-memory diagonal
3,B,no_plasticity,712,1,0.026338319578286955,seed mean across valid load-memory diagonal
3,B,no_plasticity,712,2,0.024929784029593755,seed mean across valid load-memory diagonal
3,B,no_plasticity,712,3,0.027297265615248888,seed mean across valid load-memory diagonal
3,B,no_plasticity,712,4,0.02974900435323694,seed mean across valid load-memory diagonal
3,B,no_plasticity,712,5,0.03230469340289181,seed mean across valid load-memory diagonal
3,B,no_plasticity,712,6,0.03490827886249732,seed mean across valid load-memory diagonal
3,B,no_plasticity,712,7,0.03749528954262441,seed mean across valid load-memory diagonal
3,B,no_plasticity,712,8,0.04020983487582551,seed mean across valid load-memory diagonal
3,B,no_plasticity,712,9,0.04241984459918504,seed mean across valid load-memory diagonal
3,B,no_plasticity,712,10,0.04096649860963225,seed mean across valid load-memory diagonal
3,B,no_plasticity,712,11,0.03964546100445548,seed mean across valid load-memory diagonal
3,B,no_plasticity,712,12,0.032939399495565645,seed mean across valid load-memory diagonal
3,B,no_plasticity,712,13,0.0358911899136419,seed mean across valid load-memory diagonal
3,B,no_plasticity,712,14,0.03813359438968093,seed mean across valid load-memory diagonal
3,B,no_plasticity,712,15,0.032223059464659955,seed mean across valid load-memory diagonal
3,B,no_plasticity,712,16,0.03053185248493471,seed mean across valid load-memory diagonal
3,B,no_plasticity,712,17,0.029701574662223805,seed mean across valid load-memory diagonal
3,B,no_plasticity,712,18,0.03297479138044374,seed mean across valid load-memory diagonal
3,B,no_plasticity,712,19,0.021482023228777618,seed mean across valid load-memory diagonal
3,B,no_plasticity,712,20,0.020702094002626837,seed mean across valid load-memory diagonal
3,B,no_plasticity,712,21,0.01834031039228042,seed mean across valid load-memory diagonal
3,B,no_plasticity,712,22,0.021625892871892767,seed mean across valid load-memory diagonal
3,B,no_plasticity,712,23,0.025129391912471603,seed mean across valid load-memory diagonal
3,B,no_plasticity,712,24,0.022889234099744096,seed mean across valid load-memory diagonal
3,B,no_plasticity,712,25,0.023805086367896626,seed mean across valid load-memory diagonal
3,B,no_plasticity,712,26,0.027363667867201215,seed mean across valid load-memory diagonal
3,B,no_plasticity,712,27,0.028882815474362084,seed mean across valid load-memory diagonal
3,B,no_plasticity,712,28,0.028141036222223192,seed mean across valid load-memory diagonal
3,B,no_plasticity,712,29,0.031972238673798496,seed mean across valid load-memory diagonal
3,B,no_plasticity,712,30,0.03658564469466607,seed mean across valid load-memory diagonal
3,B,no_plasticity,712,31,0.032580069234145095,seed mean across valid load-memory diagonal
3,B,no_plasticity,712,32,0.02956880343013576,seed mean across valid load-memory diagonal
3,B,no_plasticity,712,33,0.02576966011137874,seed mean across valid load-memory diagonal
3,B,no_plasticity,712,34,0.022599483696887128,seed mean across valid load-memory diagonal
3,B,no_plasticity,712,35,0.017951531782746315,seed mean across valid load-memory diagonal
3,B,no_plasticity,712,36,0.012908293943231305,seed mean across valid load-memory diagonal
3,B,no_plasticity,712,37,0.0071221969859755554,seed mean across valid load-memory diagonal
3,B,no_plasticity,712,38,0.00922982030632821,seed mean across valid load-memory diagonal
3,B,no_plasticity,712,39,0.014828537280360857,seed mean across valid load-memory diagonal
3,B,no_plasticity,712,40,0.02064945036545396,seed mean across valid load-memory diagonal
3,B,no_plasticity,712,41,0.02581695712318546,seed mean across valid load-memory diagonal
3,B,no_plasticity,712,42,0.019565141552852258,seed mean across valid load-memory diagonal
3,B,no_plasticity,712,43,0.021389608435771045,seed mean across valid load-memory diagonal
3,B,no_plasticity,712,44,0.029014472384005785,seed mean across valid load-memory diagonal
3,B,no_plasticity,712,45,0.03607753763596217,seed mean across valid load-memory diagonal
3,B,no_plasticity,712,46,0.04656189626881054,seed mean across valid load-memory diagonal
3,B,no_plasticity,712,47,0.05847968333042585,seed mean across valid load-memory diagonal
3,B,no_plasticity,712,48,0.051794709637761116,seed mean across valid load-memory diagonal
3,B,no_plasticity,712,49,0.04619387198578228,seed mean across valid load-memory diagonal
3,B,no_plasticity,712,50,0.03722897619009018,seed mean across valid load-memory diagonal
3,B,no_plasticity,712,51,0.0515786608060201,seed mean across valid load-memory diagonal
3,B,no_plasticity,712,52,0.07188553735613823,seed mean across valid load-memory diagonal
3,B,no_plasticity,712,53,0.06916585671050209,seed mean across valid load-memory diagonal
3,B,no_plasticity,712,54,0.05778417612115542,seed mean across valid load-memory diagonal
3,B,no_plasticity,712,55,0.035285653173923494,seed mean across valid load-memory diagonal
3,B,no_plasticity,712,56,0.017624923959374428,seed mean across valid load-memory diagonal
3,B,no_plasticity,712,57,0.05633902549743652,seed mean across valid load-memory diagonal
3,B,no_plasticity,712,58,0.13413257896900177,seed mean across valid load-memory diagonal
3,B,no_plasticity,712,59,-0.10837996006011963,seed mean across valid load-memory diagonal
3,C,no_plasticity,712,60,0.0,threshold=0.77777778
3,B,no_plasticity,713,0,0.0269168958067894,seed mean across valid load-memory diagonal
3,B,no_plasticity,713,1,0.02426677083565017,seed mean across valid load-memory diagonal
3,B,no_plasticity,713,2,0.026300689655131305,seed mean across valid load-memory diagonal
3,B,no_plasticity,713,3,0.028628585631387274,seed mean across valid load-memory diagonal
3,B,no_plasticity,713,4,0.03086350884820734,seed mean across valid load-memory diagonal
3,B,no_plasticity,713,5,0.029855223406444895,seed mean across valid load-memory diagonal
3,B,no_plasticity,713,6,0.027891894733464276,seed mean across valid load-memory diagonal
3,B,no_plasticity,713,7,0.03045265995106607,seed mean across valid load-memory diagonal
3,B,no_plasticity,713,8,0.033039779330675416,seed mean across valid load-memory diagonal
3,B,no_plasticity,713,9,0.03104964658325794,seed mean across valid load-memory diagonal
3,B,no_plasticity,713,10,0.033778285533189775,seed mean across valid load-memory diagonal
3,B,no_plasticity,713,11,0.035899588800206474,seed mean across valid load-memory diagonal
3,B,no_plasticity,713,12,0.0382031820093592,seed mean across valid load-memory diagonal
3,B,no_plasticity,713,13,0.04137959347126332,seed mean across valid load-memory diagonal
3,B,no_plasticity,713,14,0.04420943655397581,seed mean across valid load-memory diagonal
3,B,no_plasticity,713,15,0.04653018373582098,seed mean across valid load-memory diagonal
3,B,no_plasticity,713,16,0.04438433686101979,seed mean across valid load-memory diagonal
3,B,no_plasticity,713,17,0.04220019618785659,seed mean across valid load-memory diagonal
3,B,no_plasticity,713,18,0.04575749601991404,seed mean across valid load-memory diagonal
3,B,no_plasticity,713,19,0.04417098449861131,seed mean across valid load-memory diagonal
3,B,no_plasticity,713,20,0.04179880851879716,seed mean across valid load-memory diagonal
3,B,no_plasticity,713,21,0.03413779622851274,seed mean across valid load-memory diagonal
3,B,no_plasticity,713,22,0.03783689880449521,seed mean across valid load-memory diagonal
3,B,no_plasticity,713,23,0.037367078903559094,seed mean across valid load-memory diagonal
3,B,no_plasticity,713,24,0.04147892859246996,seed mean across valid load-memory diagonal
3,B,no_plasticity,713,25,0.04338403344154358,seed mean across valid load-memory diagonal
3,B,no_plasticity,713,26,0.040479063987731934,seed mean across valid load-memory diagonal
3,B,no_plasticity,713,27,0.044745296465628075,seed mean across valid load-memory diagonal
3,B,no_plasticity,713,28,0.03516728640533984,seed mean across valid load-memory diagonal
3,B,no_plasticity,713,29,0.02643794902870732,seed mean across valid load-memory diagonal
3,B,no_plasticity,713,30,0.02376407707730929,seed mean across valid load-memory diagonal
3,B,no_plasticity,713,31,0.020269286786687785,seed mean across valid load-memory diagonal
3,B,no_plasticity,713,32,0.024848093411752155,seed mean across valid load-memory diagonal
3,B,no_plasticity,713,33,0.022035603997883974,seed mean across valid load-memory diagonal
3,B,no_plasticity,713,34,0.026375135836692955,seed mean across valid load-memory diagonal
3,B,no_plasticity,713,35,0.02301636606454849,seed mean across valid load-memory diagonal
3,B,no_plasticity,713,36,0.01610250740001599,seed mean across valid load-memory diagonal
3,B,no_plasticity,713,37,0.012084979725920635,seed mean across valid load-memory diagonal
3,B,no_plasticity,713,38,0.01742899688807401,seed mean across valid load-memory diagonal
3,B,no_plasticity,713,39,0.02352944513161977,seed mean across valid load-memory diagonal
3,B,no_plasticity,713,40,0.030094605684280396,seed mean across valid load-memory diagonal
3,B,no_plasticity,713,41,0.024402050595534474,seed mean across valid load-memory diagonal
3,B,no_plasticity,713,42,0.031864860819445714,seed mean across valid load-memory diagonal
3,B,no_plasticity,713,43,0.025670907076667335,seed mean across valid load-memory diagonal
3,B,no_plasticity,713,44,0.03406476974487305,seed mean across valid load-memory diagonal
3,B,no_plasticity,713,45,0.040564310550689694,seed mean across valid load-memory diagonal
3,B,no_plasticity,713,46,0.012351994003568376,seed mean across valid load-memory diagonal
3,B,no_plasticity,713,47,0.02076029433653905,seed mean across valid load-memory diagonal
3,B,no_plasticity,713,48,0.027881329258282978,seed mean across valid load-memory diagonal
3,B,no_plasticity,713,49,0.039883274246345864,seed mean across valid load-memory diagonal
3,B,no_plasticity,713,50,0.05493108183145523,seed mean across valid load-memory diagonal
3,B,no_plasticity,713,51,0.04990815536843406,seed mean across valid load-memory diagonal
3,B,no_plasticity,713,52,0.06937571801245213,seed mean across valid load-memory diagonal
3,B,no_plasticity,713,53,0.05979513057640621,seed mean across valid load-memory diagonal
3,B,no_plasticity,713,54,0.05341178551316261,seed mean across valid load-memory diagonal
3,B,no_plasticity,713,55,0.042938369512557986,seed mean across valid load-memory diagonal
3,B,no_plasticity,713,56,0.019005514681339264,seed mean across valid load-memory diagonal
3,B,no_plasticity,713,57,0.0591892326871554,seed mean across valid load-memory diagonal
3,B,no_plasticity,713,58,0.02176697924733162,seed mean across valid load-memory diagonal
3,B,no_plasticity,713,59,-0.10710247606039047,seed mean across valid load-memory diagonal
3,C,no_plasticity,713,60,0.0,threshold=0.77777778
3,B,no_plasticity,714,0,0.006234764245649179,seed mean across valid load-memory diagonal
3,B,no_plasticity,714,1,0.003575035007828373,seed mean across valid load-memory diagonal
3,B,no_plasticity,714,2,0.0018719345459650304,seed mean across valid load-memory diagonal
3,B,no_plasticity,714,3,0.003845707039561188,seed mean across valid load-memory diagonal
3,B,no_plasticity,714,4,0.005582049555544343,seed mean across valid load-memory diagonal
3,B,no_plasticity,714,5,0.007569568197835576,seed mean across valid load-memory diagonal
3,B,no_plasticity,714,6,0.009661993011832237,seed mean across valid load-memory diagonal
3,B,no_plasticity,714,7,0.011939640385362337,seed mean across valid load-memory diagonal
3,B,no_plasticity,714,8,0.009414209267840935,seed mean across valid load-memory diagonal
3,B,no_plasticity,714,9,0.011425894630305907,seed mean across valid load-memory diagonal
3,B,no_plasticity,714,10,0.008964128270745277,seed mean across valid load-memory diagonal
3,B,no_plasticity,714,11,0.01121922285885227,seed mean across valid load-memory diagonal
3,B,no_plasticity,714,12,0.009268425172194839,seed mean across valid load-memory diagonal
3,B,no_plasticity,714,13,0.011822924414213667,seed mean across valid load-memory diagonal
3,B,no_plasticity,714,14,0.009634649704979814,seed mean across valid load-memory diagonal
3,B,no_plasticity,714,15,0.006815576967265871,seed mean across valid load-memory diagonal
3,B,no_plasticity,714,16,0.009167343293401327,seed mean across valid load-memory diagonal
3,B,no_plasticity,714,17,0.010927704617727635,seed mean across valid load-memory diagonal
3,B,no_plasticity,714,18,0.006967756453724135,seed mean across valid load-memory diagonal
3,B,no_plasticity,714,19,0.004497443848266834,seed mean across valid load-memory diagonal
3,B,no_plasticity,714,20,0.007211071718484163,seed mean across valid load-memory diagonal
3,B,no_plasticity,714,21,0.010240479635122495,seed mean across valid load-memory diagonal
3,B,no_plasticity,714,22,0.011056015267968178,seed mean across valid load-memory diagonal
3,B,no_plasticity,714,23,0.007549653484209164,seed mean across valid load-memory diagonal
3,B,no_plasticity,714,24,0.010536958049568865,seed mean across valid load-memory diagonal
3,B,no_plasticity,714,25,0.005780614806073053,seed mean across valid load-memory diagonal
3,B,no_plasticity,714,26,0.008718561271534246,seed mean across valid load-memory diagonal
3,B,no_plasticity,714,27,0.012082943071921667,seed mean across valid load-memory diagonal
3,B,no_plasticity,714,28,0.008946151821874082,seed mean across valid load-memory diagonal
3,B,no_plasticity,714,29,0.01281114006715436,seed mean across valid load-memory diagonal
3,B,no_plasticity,714,30,0.008449951683481534,seed mean across valid load-memory diagonal
3,B,no_plasticity,714,31,-0.0005010316341087736,seed mean across valid load-memory diagonal
3,B,no_plasticity,714,32,0.002889472059905529,seed mean across valid load-memory diagonal
3,B,no_plasticity,714,33,0.005595857760420552,seed mean across valid load-memory diagonal
3,B,no_plasticity,714,34,0.006603101984812663,seed mean across valid load-memory diagonal
3,B,no_plasticity,714,35,0.010868637859821319,seed mean across valid load-memory diagonal
3,B,no_plasticity,714,36,0.014354764173428217,seed mean across valid load-memory diagonal
3,B,no_plasticity,714,37,0.019476232969242592,seed mean across valid load-memory diagonal
3,B,no_plasticity,714,38,0.02518248591910709,seed mean across valid load-memory diagonal
3,B,no_plasticity,714,39,0.018311990513688044,seed mean across valid load-memory diagonal
3,B,no_plasticity,714,40,0.024457259103655815,seed mean across valid load-memory diagonal
3,B,no_plasticity,714,41,0.01682114561921672,seed mean across valid load-memory diagonal
3,B,no_plasticity,714,42,0.00994824328356319,seed mean across valid load-memory diagonal
3,B,no_plasticity,714,43,0.004597498651813059,seed mean across valid load-memory diagonal
3,B,no_plasticity,714,44,-0.0016604457050561905,seed mean across valid load-memory diagonal
3,B,no_plasticity,714,45,0.00448151578505834,seed mean across valid load-memory diagonal
3,B,no_plasticity,714,46,-0.004913070904357093,seed mean across valid load-memory diagonal
3,B,no_plasticity,714,47,0.00013877394107671885,seed mean across valid load-memory diagonal
3,B,no_plasticity,714,48,-0.015310689186056456,seed mean across valid load-memory diagonal
3,B,no_plasticity,714,49,-0.010335698046467522,seed mean across valid load-memory diagonal
3,B,no_plasticity,714,50,-0.0002654373645782471,seed mean across valid load-memory diagonal
3,B,no_plasticity,714,51,0.010727036330435012,seed mean across valid load-memory diagonal
3,B,no_plasticity,714,52,-0.0019604526460170746,seed mean across valid load-memory diagonal
3,B,no_plasticity,714,53,-0.01685997737305505,seed mean across valid load-memory diagonal
3,B,no_plasticity,714,54,-0.00676773985226949,seed mean across valid load-memory diagonal
3,B,no_plasticity,714,55,0.011795036494731903,seed mean across valid load-memory diagonal
3,B,no_plasticity,714,56,-0.011697303503751755,seed mean across valid load-memory diagonal
3,B,no_plasticity,714,57,-0.08814950287342072,seed mean across valid load-memory diagonal
3,B,no_plasticity,714,58,-0.08642406389117241,seed mean across valid load-memory diagonal
3,B,no_plasticity,714,59,-0.07255717366933823,seed mean across valid load-memory diagonal
3,C,no_plasticity,714,60,0.0,threshold=0.77777778
3,B,no_plasticity,715,0,0.02778203956161936,seed mean across valid load-memory diagonal
3,B,no_plasticity,715,1,0.02579133158896939,seed mean across valid load-memory diagonal
3,B,no_plasticity,715,2,0.02433863985512791,seed mean across valid load-memory diagonal
3,B,no_plasticity,715,3,0.02077209697872923,seed mean across valid load-memory diagonal
3,B,no_plasticity,715,4,0.023033789192725505,seed mean across valid load-memory diagonal
3,B,no_plasticity,715,5,0.0254218094389547,seed mean across valid load-memory diagonal
3,B,no_plasticity,715,6,0.02699907755272256,seed mean across valid load-memory diagonal
3,B,no_plasticity,715,7,0.025885151066588907,seed mean across valid load-memory diagonal
3,B,no_plasticity,715,8,0.02842916974511284,seed mean across valid load-memory diagonal
3,B,no_plasticity,715,9,0.031152050978704996,seed mean across valid load-memory diagonal
3,B,no_plasticity,715,10,0.03312995966523886,seed mean across valid load-memory diagonal
3,B,no_plasticity,715,11,0.03149976820818016,seed mean across valid load-memory diagonal
3,B,no_plasticity,715,12,0.02923766876726101,seed mean across valid load-memory diagonal
3,B,no_plasticity,715,13,0.027480491575725536,seed mean across valid load-memory diagonal
3,B,no_plasticity,715,14,0.026660655463195366,seed mean across valid load-memory diagonal
3,B,no_plasticity,715,15,0.026066673091716237,seed mean across valid load-memory diagonal
3,B,no_plasticity,715,16,0.022701131645590067,seed mean across valid load-memory diagonal
3,B,no_plasticity,715,17,0.024652747004184614,seed mean across valid load-memory diagonal
3,B,no_plasticity,715,18,0.025786258989856356,seed mean across valid load-memory diagonal
3,B,no_plasticity,715,19,0.022714362638752636,seed mean across valid load-memory diagonal
3,B,no_plasticity,715,20,0.013867612183094024,seed mean across valid load-memory diagonal
3,B,no_plasticity,715,21,0.013765459259351095,seed mean across valid load-memory diagonal
3,B,no_plasticity,715,22,0.010597335272713712,seed mean across valid load-memory diagonal
3,B,no_plasticity,715,23,0.013739027888388248,seed mean across valid load-memory diagonal
3,B,no_plasticity,715,24,0.00940851473973857,seed mean across valid load-memory diagonal
3,B,no_plasticity,715,25,0.005396853387355805,seed mean across valid load-memory diagonal
3,B,no_plasticity,715,26,0.00852850342498106,seed mean across valid load-memory diagonal
3,B,no_plasticity,715,27,0.005415262372204752,seed mean across valid load-memory diagonal
3,B,no_plasticity,715,28,0.009038878604769707,seed mean across valid load-memory diagonal
3,B,no_plasticity,715,29,0.004893612957769825,seed mean across valid load-memory diagonal
3,B,no_plasticity,715,30,0.006281800319751104,seed mean across valid load-memory diagonal
3,B,no_plasticity,715,31,0.010071898071930326,seed mean across valid load-memory diagonal
3,B,no_plasticity,715,32,0.0067029789622340885,seed mean across valid load-memory diagonal
3,B,no_plasticity,715,33,0.010754455570821409,seed mean across valid load-memory diagonal
3,B,no_plasticity,715,34,0.006841743508210549,seed mean across valid load-memory diagonal
3,B,no_plasticity,715,35,0.0029399517178535462,seed mean across valid load-memory diagonal
3,B,no_plasticity,715,36,0.007126128611465295,seed mean across valid load-memory diagonal
3,B,no_plasticity,715,37,0.012211601695288782,seed mean across valid load-memory diagonal
3,B,no_plasticity,715,38,0.000314669514244253,seed mean across valid load-memory diagonal
3,B,no_plasticity,715,39,0.005260576804478963,seed mean across valid load-memory diagonal
3,B,no_plasticity,715,40,0.010813339799642562,seed mean across valid load-memory diagonal
3,B,no_plasticity,715,41,0.012483572391302962,seed mean across valid load-memory diagonal
3,B,no_plasticity,715,42,-0.003469188283714983,seed mean across valid load-memory diagonal
3,B,no_plasticity,715,43,0.0025744055781294316,seed mean across valid load-memory diagonal
3,B,no_plasticity,715,44,-0.014086108305491507,seed mean across valid load-memory diagonal
3,B,no_plasticity,715,45,-0.008203997338811556,seed mean across valid load-memory diagonal
3,B,no_plasticity,715,46,-0.0070172569581440514,seed mean across valid load-memory diagonal
3,B,no_plasticity,715,47,-0.001592444685789255,seed mean across valid load-memory diagonal
3,B,no_plasticity,715,48,-0.007364418978492419,seed mean across valid load-memory diagonal
3,B,no_plasticity,715,49,0.0008223361589691856,seed mean across valid load-memory diagonal
3,B,no_plasticity,715,50,-0.01418500319123268,seed mean across valid load-memory diagonal
3,B,no_plasticity,715,51,-0.008283885816733042,seed mean across valid load-memory diagonal
3,B,no_plasticity,715,52,-0.02281463611871004,seed mean across valid load-memory diagonal
3,B,no_plasticity,715,53,-0.01134212953703744,seed mean across valid load-memory diagonal
3,B,no_plasticity,715,54,0.004769553740819295,seed mean across valid load-memory diagonal
3,B,no_plasticity,715,55,0.027863840758800506,seed mean across valid load-memory diagonal
3,B,no_plasticity,715,56,0.018558790907263756,seed mean across valid load-memory diagonal
3,B,no_plasticity,715,57,-0.07842593640089035,seed mean across valid load-memory diagonal
3,B,no_plasticity,715,58,-0.06755823269486427,seed mean across valid load-memory diagonal
3,B,no_plasticity,715,59,-0.10991664230823517,seed mean across valid load-memory diagonal
3,C,no_plasticity,715,60,0.0,threshold=0.77777778
3,B,no_plasticity,716,0,0.027583018007377783,seed mean across valid load-memory diagonal
3,B,no_plasticity,716,1,0.029769155244200915,seed mean across valid load-memory diagonal
3,B,no_plasticity,716,2,0.03194899362479818,seed mean across valid load-memory diagonal
3,B,no_plasticity,716,3,0.034358069758143345,seed mean across valid load-memory diagonal
3,B,no_plasticity,716,4,0.03600662767088839,seed mean across valid load-memory diagonal
3,B,no_plasticity,716,5,0.034720573709769685,seed mean across valid load-memory diagonal
3,B,no_plasticity,716,6,0.0371846288304638,seed mean across valid load-memory diagonal
3,B,no_plasticity,716,7,0.0380805304695694,seed mean across valid load-memory diagonal
3,B,no_plasticity,716,8,0.04089431161992252,seed mean across valid load-memory diagonal
3,B,no_plasticity,716,9,0.03909898576710154,seed mean across valid load-memory diagonal
3,B,no_plasticity,716,10,0.04171883089467883,seed mean across valid load-memory diagonal
3,B,no_plasticity,716,11,0.03978369109408588,seed mean across valid load-memory diagonal
3,B,no_plasticity,716,12,0.03758087612610931,seed mean across valid load-memory diagonal
3,B,no_plasticity,716,13,0.03099806240185144,seed mean across valid load-memory diagonal
3,B,no_plasticity,716,14,0.0336524014685141,seed mean across valid load-memory diagonal
3,B,no_plasticity,716,15,0.0313307020192345,seed mean across valid load-memory diagonal
3,B,no_plasticity,716,16,0.02337990495884283,seed mean across valid load-memory diagonal
3,B,no_plasticity,716,17,0.021455024369060993,seed mean across valid load-memory diagonal
3,B,no_plasticity,716,18,0.016878803726285696,seed mean across valid load-memory diagonal
3,B,no_plasticity,716,19,0.01759405906607465,seed mean across valid load-memory diagonal
3,B,no_plasticity,716,20,0.020491105876863,seed mean across valid load-memory diagonal
3,B,no_plasticity,716,21,0.023778059925788488,seed mean across valid load-memory diagonal
3,B,no_plasticity,716,22,0.021463122807051007,seed mean across valid load-memory diagonal
3,B,no_plasticity,716,23,0.02413935093460856,seed mean across valid load-memory diagonal
3,B,no_plasticity,716,24,0.020948696674572095,seed mean across valid load-memory diagonal
3,B,no_plasticity,716,25,0.017952180121626173,seed mean across valid load-memory diagonal
3,B,no_plasticity,716,26,0.02141399834962452,seed mean across valid load-memory diagonal
3,B,no_plasticity,716,27,0.022890484694278602,seed mean across valid load-memory diagonal
3,B,no_plasticity,716,28,0.020477141486480832,seed mean across valid load-memory diagonal
3,B,no_plasticity,716,29,0.01912215556348524,seed mean across valid load-memory diagonal
3,B,no_plasticity,716,30,0.016034852837522824,seed mean across valid load-memory diagonal
3,B,no_plasticity,716,31,0.0202976666904729,seed mean across valid load-memory diagonal
3,B,no_plasticity,716,32,0.013422475994697638,seed mean across valid load-memory diagonal
3,B,no_plasticity,716,33,0.01730286674918952,seed mean across valid load-memory diagonal
3,B,no_plasticity,716,34,0.0218986443315561,seed mean across valid load-memory diagonal
3,B,no_plasticity,716,35,0.018682073801755905,seed mean across valid load-memory diagonal
3,B,no_plasticity,716,36,0.023892246341953676,seed mean across valid load-memory diagonal
3,B,no_plasticity,716,37,0.02969914723349654,seed mean across valid load-memory diagonal
3,B,no_plasticity,716,38,0.02487017536027865,seed mean across valid load-memory diagonal
3,B,no_plasticity,716,39,0.03061064598815782,seed mean across valid load-memory diagonal
3,B,no_plasticity,716,40,0.017467557825148104,seed mean across valid load-memory diagonal
3,B,no_plasticity,716,41,0.011078348481341413,seed mean across valid load-memory diagonal
3,B,no_plasticity,716,42,0.008514756543768777,seed mean across valid load-memory diagonal
3,B,no_plasticity,716,43,0.002224334899116965,seed mean across valid load-memory diagonal
3,B,no_plasticity,716,44,0.009263049811124802,seed mean across valid load-memory diagonal
3,B,no_plasticity,716,45,0.002355360488096873,seed mean across valid load-memory diagonal
3,B,no_plasticity,716,46,0.009298060089349747,seed mean across valid load-memory diagonal
3,B,no_plasticity,716,47,0.015377134657823123,seed mean across valid load-memory diagonal
3,B,no_plasticity,716,48,0.02589293010532856,seed mean across valid load-memory diagonal
3,B,no_plasticity,716,49,0.03021256524053487,seed mean across valid load-memory diagonal
3,B,no_plasticity,716,50,0.043727156892418864,seed mean across valid load-memory diagonal
3,B,no_plasticity,716,51,0.06087457678384251,seed mean across valid load-memory diagonal
3,B,no_plasticity,716,52,0.08065387001261115,seed mean across valid load-memory diagonal
3,B,no_plasticity,716,53,0.10730190415467535,seed mean across valid load-memory diagonal
3,B,no_plasticity,716,54,0.14251573445896307,seed mean across valid load-memory diagonal
3,B,no_plasticity,716,55,0.1424410916864872,seed mean across valid load-memory diagonal
3,B,no_plasticity,716,56,0.09008011687546968,seed mean across valid load-memory diagonal
3,B,no_plasticity,716,57,0.014315810054540634,seed mean across valid load-memory diagonal
3,B,no_plasticity,716,58,0.04105662554502487,seed mean across valid load-memory diagonal
3,B,no_plasticity,716,59,0.10454501956701279,seed mean across valid load-memory diagonal
3,C,no_plasticity,716,60,0.0,threshold=0.77777778
3,B,no_plasticity,717,0,0.02297018313159545,seed mean across valid load-memory diagonal
3,B,no_plasticity,717,1,0.017916364121740146,seed mean across valid load-memory diagonal
3,B,no_plasticity,717,2,0.018582753483848326,seed mean across valid load-memory diagonal
3,B,no_plasticity,717,3,0.019973163574672582,seed mean across valid load-memory diagonal
3,B,no_plasticity,717,4,0.02154734667523631,seed mean across valid load-memory diagonal
3,B,no_plasticity,717,5,0.0208335836163976,seed mean across valid load-memory diagonal
3,B,no_plasticity,717,6,0.02327604167577293,seed mean across valid load-memory diagonal
3,B,no_plasticity,717,7,0.017729903342870047,seed mean across valid load-memory diagonal
3,B,no_plasticity,717,8,0.02009943690007696,seed mean across valid load-memory diagonal
3,B,no_plasticity,717,9,0.01870530628252263,seed mean across valid load-memory diagonal
3,B,no_plasticity,717,10,0.01648924369364977,seed mean across valid load-memory diagonal
3,B,no_plasticity,717,11,0.017295041862799197,seed mean across valid load-memory diagonal
3,B,no_plasticity,717,12,0.019499570596963167,seed mean across valid load-memory diagonal
3,B,no_plasticity,717,13,0.02217226396215723,seed mean across valid load-memory diagonal
3,B,no_plasticity,717,14,0.024912038251109745,seed mean across valid load-memory diagonal
3,B,no_plasticity,717,15,0.02217333416144053,seed mean across valid load-memory diagonal
3,B,no_plasticity,717,16,0.01952780681577596,seed mean across valid load-memory diagonal
3,B,no_plasticity,717,17,0.02256048158850781,seed mean across valid load-memory diagonal
3,B,no_plasticity,717,18,0.019844282418489456,seed mean across valid load-memory diagonal
3,B,no_plasticity,717,19,0.020789825062199337,seed mean across valid load-memory diagonal
3,B,no_plasticity,717,20,0.023767983820289374,seed mean across valid load-memory diagonal
3,B,no_plasticity,717,21,0.009157798133599453,seed mean across valid load-memory diagonal
3,B,no_plasticity,717,22,0.01180701614602616,seed mean across valid load-memory diagonal
3,B,no_plasticity,717,23,0.008415052918968973,seed mean across valid load-memory diagonal
3,B,no_plasticity,717,24,0.011581775732338428,seed mean across valid load-memory diagonal
3,B,no_plasticity,717,25,0.014825093214000974,seed mean across valid load-memory diagonal
3,B,no_plasticity,717,26,0.011084930313860668,seed mean across valid load-memory diagonal
3,B,no_plasticity,717,27,0.014640484456763123,seed mean across valid load-memory diagonal
3,B,no_plasticity,717,28,0.011789920856244862,seed mean across valid load-memory diagonal
3,B,no_plasticity,717,29,0.015747285538142728,seed mean across valid load-memory diagonal
3,B,no_plasticity,717,30,0.01996510090927283,seed mean across valid load-memory diagonal
